student,question,activityFK,answer,answerFlag,answerTimestamp
481,317,6359,B,1,2016-10-22 06:34:53.806924+00:00
481,311,6352,B,1,2016-10-22 06:31:28.766426+00:00
481,312,6350,E,1,2016-10-22 06:25:19.517768+00:00
481,312,6350,E,1,2016-10-22 06:25:18.774996+00:00
481,312,6350,B,2,2016-10-22 06:25:10.322430+00:00
481,312,6350,A,2,2016-10-22 06:25:08.202468+00:00
481,313,6348,B,1,2016-10-22 06:20:13.929890+00:00
481,314,6344,E,1,2016-10-22 06:15:22.041936+00:00
419,296,6340,D,1,2016-10-22 05:44:31.278879+00:00
419,296,6340,A,2,2016-10-22 05:44:15.678624+00:00
340,315,6339,B,1,2016-10-22 05:05:15.365753+00:00
340,315,6339,C,2,2016-10-22 05:05:13.410204+00:00
340,315,6339,D,2,2016-10-22 05:05:11.262734+00:00
340,315,6339,D,2,2016-10-22 05:05:11.194250+00:00
340,315,6339,E,2,2016-10-22 05:05:02.685444+00:00
340,315,6339,A,2,2016-10-22 05:04:49.781224+00:00
419,294,6338,E,1,2016-10-22 04:07:08.165829+00:00
419,294,6338,C,2,2016-10-22 04:07:06.570319+00:00
419,294,6338,A,2,2016-10-22 04:07:04.265973+00:00
419,294,6338,B,2,2016-10-22 04:06:49.277014+00:00
419,315,6337,B,1,2016-10-22 04:01:56.364281+00:00
419,278,6336,A,1,2016-10-22 04:01:07.837940+00:00
419,278,6336,C,2,2016-10-22 04:01:06.257393+00:00
419,278,6336,B,2,2016-10-22 04:01:04.222588+00:00
419,278,6336,D,2,2016-10-22 04:01:00.326302+00:00
419,288,6335,B,1,2016-10-22 03:58:48.776476+00:00
419,313,6334,B,1,2016-10-22 03:58:29.998814+00:00
419,281,6333,B,1,2016-10-22 03:57:49.201094+00:00
419,257,6331,C,1,2016-10-22 03:55:59.533734+00:00
419,261,6330,A,1,2016-10-22 03:55:09.709332+00:00
419,291,6329,B,1,2016-10-22 03:53:59.253692+00:00
419,310,6328,D,1,2016-10-22 03:52:18.197778+00:00
419,263,6327,B,1,2016-10-22 03:52:02.549627+00:00
419,311,6326,B,1,2016-10-22 03:51:44.372437+00:00
419,317,6325,B,1,2016-10-22 03:28:45.715046+00:00
419,272,6324,D,1,2016-10-22 03:28:09.001755+00:00
419,270,6323,B,1,2016-10-22 03:27:42.469636+00:00
419,308,6322,B,1,2016-10-22 03:27:17.505081+00:00
419,314,6321,E,1,2016-10-22 03:26:57.933563+00:00
419,293,6319,E,1,2016-10-22 03:13:57.080871+00:00
419,256,6318,D,1,2016-10-22 03:13:10.709266+00:00
419,258,6317,D,1,2016-10-22 03:12:30.778006+00:00
419,258,6316,A,2,2016-10-22 03:12:07.235227+00:00
419,287,6315,B,1,2016-10-22 03:11:04.829243+00:00
419,274,6314,A,1,2016-10-22 03:10:55.408962+00:00
419,273,6313,C,1,2016-10-22 03:10:39.937092+00:00
419,271,6312,A,1,2016-10-22 03:09:49.998389+00:00
419,271,6312,D,2,2016-10-22 03:08:55.669438+00:00
419,295,6310,D,1,2016-10-22 03:07:11.116284+00:00
419,295,6310,C,2,2016-10-22 03:07:09.442342+00:00
419,295,6310,A,2,2016-10-22 03:07:07.786439+00:00
419,295,6310,B,2,2016-10-22 03:07:05.878170+00:00
419,295,6310,E,2,2016-10-22 03:07:02.333961+00:00
436,296,6307,D,1,2016-10-22 03:06:05.401102+00:00
436,297,6305,B,1,2016-10-22 03:05:19.691523+00:00
436,298,6303,B,1,2016-10-22 03:04:43.024899+00:00
436,298,6303,E,2,2016-10-22 03:04:02.881512+00:00
436,298,6303,A,2,2016-10-22 03:03:28.529483+00:00
436,299,6297,C,1,2016-10-22 03:02:59.242369+00:00
419,282,6300,D,1,2016-10-22 03:02:44.214021+00:00
436,299,6297,A,2,2016-10-22 03:01:10.473313+00:00
419,314,6295,E,1,2016-10-22 03:00:43.406778+00:00
436,300,6294,E,1,2016-10-22 02:59:53.804680+00:00
436,300,6294,D,2,2016-10-22 02:59:50.169130+00:00
419,255,6292,B,1,2016-10-22 02:59:32.565917+00:00
436,301,6291,D,1,2016-10-22 02:59:28.078049+00:00
436,302,6288,A,1,2016-10-22 02:59:10.310061+00:00
436,303,6285,A,1,2016-10-22 02:58:47.264257+00:00
419,306,6286,A,1,2016-10-22 02:58:33.733454+00:00
419,306,6286,B,2,2016-10-22 02:58:30.920874+00:00
436,304,6283,D,1,2016-10-22 02:58:11.854451+00:00
419,302,6281,A,1,2016-10-22 02:58:09.214243+00:00
436,304,6283,E,2,2016-10-22 02:58:03.590738+00:00
436,305,6280,B,1,2016-10-22 02:57:27.297743+00:00
436,306,6278,A,1,2016-10-22 02:56:45.920721+00:00
436,306,6278,B,2,2016-10-22 02:56:43.469604+00:00
436,306,6278,B,2,2016-10-22 02:56:40.483556+00:00
436,307,6276,A,1,2016-10-22 02:56:20.625540+00:00
436,308,6274,B,1,2016-10-22 02:55:57.926893+00:00
436,309,6272,B,1,2016-10-22 02:55:40.128479+00:00
436,310,6270,D,1,2016-10-22 02:55:15.465910+00:00
436,317,6268,B,1,2016-10-22 02:54:52.629673+00:00
436,311,6266,B,1,2016-10-22 02:54:33.477595+00:00
436,312,6263,E,1,2016-10-22 02:53:43.626290+00:00
436,312,6263,A,2,2016-10-22 02:53:40.764029+00:00
436,312,6263,C,2,2016-10-22 02:53:37.872892+00:00
436,312,6263,D,2,2016-10-22 02:53:23.510352+00:00
436,312,6263,B,2,2016-10-22 02:53:17.337306+00:00
436,313,6260,B,1,2016-10-22 02:52:29.759259+00:00
436,314,6257,E,1,2016-10-22 02:51:38.761733+00:00
436,315,6256,B,1,2016-10-22 02:50:59.263805+00:00
436,315,6256,A,2,2016-10-22 02:50:48.881612+00:00
419,315,6254,B,1,2016-10-22 02:47:52.826003+00:00
385,315,6253,B,1,2016-10-21 21:57:41.170485+00:00
385,315,6253,A,2,2016-10-21 21:57:39.137708+00:00
385,315,6253,C,2,2016-10-21 21:57:37.096967+00:00
385,315,6253,D,2,2016-10-21 21:57:34.218243+00:00
385,315,6253,E,2,2016-10-21 21:57:29.355142+00:00
491,315,6252,B,1,2016-10-21 21:55:20.658946+00:00
372,305,6251,B,1,2016-10-21 21:01:42.618511+00:00
372,297,6250,B,1,2016-10-21 20:58:17.745845+00:00
372,297,6250,A,2,2016-10-21 20:58:15.583763+00:00
372,297,6250,C,2,2016-10-21 20:58:13.204531+00:00
372,297,6250,E,2,2016-10-21 20:58:06.605270+00:00
372,296,6249,D,1,2016-10-21 20:57:33.594321+00:00
372,294,6248,E,1,2016-10-21 20:55:27.608901+00:00
372,294,6248,A,2,2016-10-21 20:54:44.802283+00:00
372,294,6248,B,2,2016-10-21 20:54:42.116726+00:00
372,314,6246,E,1,2016-10-21 20:53:00.945416+00:00
372,314,6246,E,1,2016-10-21 20:53:00.526624+00:00
372,314,6246,E,1,2016-10-21 20:52:59.415039+00:00
372,314,6246,E,1,2016-10-21 20:52:58.885910+00:00
372,314,6246,E,1,2016-10-21 20:52:57.526317+00:00
372,314,6246,E,1,2016-10-21 20:52:56.973533+00:00
372,314,6246,E,1,2016-10-21 20:52:55.713240+00:00
372,314,6246,C,2,2016-10-21 20:52:53.565683+00:00
372,315,6242,B,1,2016-10-21 20:51:46.667450+00:00
372,315,6242,E,2,2016-10-21 20:51:43.790430+00:00
372,315,6242,C,2,2016-10-21 20:51:41.534404+00:00
372,315,6242,D,2,2016-10-21 20:51:30.701584+00:00
372,315,6242,A,2,2016-10-21 20:51:26.849963+00:00
481,315,6190,B,1,2016-10-21 20:45:49.330070+00:00
481,315,6190,B,1,2016-10-21 20:45:12.102014+00:00
481,315,6190,D,2,2016-10-21 20:45:05.859085+00:00
481,315,6190,A,2,2016-10-21 20:16:24.729914+00:00
310,315,6239,B,1,2016-10-21 19:45:06.405157+00:00
310,315,6238,B,1,2016-10-21 19:44:59.966710+00:00
310,315,6237,B,1,2016-10-21 19:44:54.589129+00:00
310,315,6236,B,1,2016-10-21 19:44:48.239077+00:00
310,315,6235,B,1,2016-10-21 19:44:43.373834+00:00
310,315,6234,B,1,2016-10-21 19:44:29.350906+00:00
310,315,6233,B,1,2016-10-21 19:44:22.914158+00:00
310,315,6232,B,1,2016-10-21 19:44:16.634166+00:00
310,315,6231,B,1,2016-10-21 19:44:11.869833+00:00
310,315,6230,B,1,2016-10-21 19:44:05.556967+00:00
310,315,6229,B,1,2016-10-21 19:43:57.294378+00:00
310,315,6228,B,1,2016-10-21 19:43:52.449492+00:00
310,315,6227,B,1,2016-10-21 19:43:47.665248+00:00
310,315,6226,B,1,2016-10-21 19:43:39.669119+00:00
310,315,6225,B,1,2016-10-21 19:43:34.377979+00:00
310,315,6224,B,1,2016-10-21 19:43:27.745314+00:00
310,315,6223,B,1,2016-10-21 19:43:19.929645+00:00
310,315,6222,B,1,2016-10-21 19:43:15.093224+00:00
310,315,6221,B,1,2016-10-21 19:43:09.804815+00:00
310,315,6218,B,1,2016-10-21 19:29:08.104897+00:00
310,315,6217,B,1,2016-10-21 19:28:33.268932+00:00
310,315,6216,B,1,2016-10-21 19:28:28.958776+00:00
310,315,6215,B,1,2016-10-21 19:28:24.345501+00:00
310,315,6214,B,1,2016-10-21 19:28:18.927858+00:00
310,315,6213,B,1,2016-10-21 19:17:34.918191+00:00
310,315,6212,B,1,2016-10-21 19:17:27.562691+00:00
310,315,6211,B,1,2016-10-21 19:17:22.948456+00:00
310,315,6210,B,1,2016-10-21 19:17:17.461712+00:00
310,315,6209,B,1,2016-10-21 19:17:11.901612+00:00
310,315,6208,B,1,2016-10-21 19:17:05.758883+00:00
310,315,6207,B,1,2016-10-21 19:17:00.234291+00:00
310,315,6206,B,1,2016-10-21 19:16:55.125160+00:00
310,315,6205,B,1,2016-10-21 19:16:48.585539+00:00
310,315,6204,B,1,2016-10-21 19:16:44.026669+00:00
310,315,6203,B,1,2016-10-21 19:16:38.484971+00:00
310,315,6202,B,1,2016-10-21 19:16:32.288593+00:00
310,315,6201,B,1,2016-10-21 19:16:26.189189+00:00
310,315,6200,B,1,2016-10-21 19:16:20.894187+00:00
310,315,6199,B,1,2016-10-21 19:16:14.865171+00:00
310,315,6198,B,1,2016-10-21 19:16:07.973068+00:00
310,315,6197,B,1,2016-10-21 19:16:01.973001+00:00
310,315,6195,B,1,2016-10-21 19:15:36.737444+00:00
310,315,6195,E,2,2016-10-21 19:15:32.310680+00:00
310,315,6195,A,2,2016-10-21 19:15:27.997619+00:00
310,315,6195,D,2,2016-10-21 19:15:25.317806+00:00
493,307,6188,A,1,2016-10-21 18:19:36.090219+00:00
476,315,6186,B,1,2016-10-21 18:02:33.006747+00:00
476,315,6186,D,2,2016-10-21 18:02:31.506091+00:00
476,315,6186,C,2,2016-10-21 18:02:29.758463+00:00
476,315,6186,E,2,2016-10-21 18:02:27.912690+00:00
476,315,6186,A,2,2016-10-21 18:02:18.382602+00:00
241,315,6184,B,1,2016-10-21 09:51:46.363276+00:00
336,315,6182,B,1,2016-10-21 09:05:19.091872+00:00
428,315,6181,B,1,2016-10-21 07:12:53.714021+00:00
493,314,6177,E,1,2016-10-21 02:12:12.659303+00:00
493,307,6176,A,1,2016-10-21 02:11:58.397430+00:00
493,312,6172,E,1,2016-10-21 02:11:32.122239+00:00
461,286,6173,B,1,2016-10-21 02:11:14.954126+00:00
493,313,6170,B,1,2016-10-21 02:10:57.741477+00:00
461,294,6166,E,1,2016-10-21 02:10:44.057941+00:00
493,311,6169,B,1,2016-10-21 02:10:39.301745+00:00
461,294,6166,A,2,2016-10-21 02:10:15.905112+00:00
493,317,6168,B,1,2016-10-21 02:10:03.533287+00:00
493,312,6164,E,1,2016-10-21 02:09:23.782068+00:00
493,312,6164,B,2,2016-10-21 02:09:19.348324+00:00
493,312,6164,D,2,2016-10-21 02:09:02.511063+00:00
493,313,6163,B,1,2016-10-21 02:08:21.354081+00:00
461,295,6162,D,1,2016-10-21 02:07:56.417421+00:00
493,314,6161,E,1,2016-10-21 02:07:21.901742+00:00
493,314,6161,A,2,2016-10-21 02:07:17.585141+00:00
461,292,6159,D,1,2016-10-21 02:06:44.026822+00:00
461,292,6159,B,2,2016-10-21 02:06:41.193756+00:00
461,292,6159,C,2,2016-10-21 02:06:32.741858+00:00
461,292,6159,A,2,2016-10-21 02:05:09.942807+00:00
461,292,6159,E,2,2016-10-21 02:05:04.233273+00:00
461,291,6157,B,1,2016-10-21 02:01:50.592478+00:00
461,291,6157,A,2,2016-10-21 02:01:43.080943+00:00
461,290,6155,B,1,2016-10-21 02:00:39.593668+00:00
461,289,6153,C,1,2016-10-21 02:00:00.381246+00:00
461,288,6151,B,1,2016-10-21 01:59:02.469105+00:00
461,286,6149,B,1,2016-10-21 01:58:46.074152+00:00
461,286,6149,E,2,2016-10-21 01:58:40.732257+00:00
461,313,6146,B,1,2016-10-21 01:57:00.329513+00:00
461,312,6144,E,1,2016-10-21 01:56:34.405261+00:00
461,311,6142,B,1,2016-10-21 01:56:07.733549+00:00
461,317,6140,B,1,2016-10-21 01:55:53.673821+00:00
461,310,6137,D,1,2016-10-21 01:52:57.788659+00:00
461,309,6135,B,1,2016-10-21 01:52:46.254006+00:00
461,308,6133,B,1,2016-10-21 01:52:26.019837+00:00
461,304,6131,D,1,2016-10-21 01:52:15.277681+00:00
461,305,6129,B,1,2016-10-21 01:51:45.598096+00:00
461,305,6129,E,2,2016-10-21 01:51:19.233643+00:00
461,303,6127,A,1,2016-10-21 01:50:28.238920+00:00
461,297,6126,B,1,2016-10-21 01:50:08.577312+00:00
461,296,6124,D,1,2016-10-21 01:49:43.703854+00:00
461,314,6123,E,1,2016-10-21 01:48:58.960234+00:00
153,313,6121,B,1,2016-10-20 23:59:40.954233+00:00
153,314,6120,E,1,2016-10-20 23:13:36.346364+00:00
491,312,6118,E,1,2016-10-20 22:55:37.877167+00:00
491,312,6118,A,2,2016-10-20 22:55:32.393198+00:00
491,312,6118,D,2,2016-10-20 22:55:30.297050+00:00
491,312,6118,B,2,2016-10-20 22:55:26.261775+00:00
491,311,6117,B,1,2016-10-20 22:54:52.693547+00:00
491,317,6116,B,1,2016-10-20 22:54:35.630769+00:00
491,317,6116,A,2,2016-10-20 22:54:32.569501+00:00
491,306,6115,A,1,2016-10-20 22:54:14.182820+00:00
491,306,6114,A,1,2016-10-20 22:54:07.126401+00:00
491,314,6113,E,1,2016-10-20 22:53:51.131819+00:00
491,314,6113,E,1,2016-10-20 22:53:50.486510+00:00
491,314,6113,E,1,2016-10-20 22:53:49.997805+00:00
491,314,6113,E,1,2016-10-20 22:53:49.433393+00:00
491,314,6113,E,1,2016-10-20 22:53:47.630676+00:00
491,314,6113,E,1,2016-10-20 22:53:29.382309+00:00
310,313,6112,B,1,2016-10-20 21:04:57.197455+00:00
310,314,6110,E,1,2016-10-20 21:04:33.607839+00:00
241,314,6108,E,1,2016-10-20 19:59:16.271127+00:00
241,314,6108,A,2,2016-10-20 19:59:12.611138+00:00
241,314,6108,A,2,2016-10-20 19:59:10.317047+00:00
241,314,6108,D,2,2016-10-20 19:59:06.541127+00:00
391,314,6104,E,1,2016-10-20 16:20:44.441633+00:00
428,314,6105,E,1,2016-10-20 16:07:39.253520+00:00
348,313,6103,B,1,2016-10-20 04:11:32.385149+00:00
348,313,6103,A,2,2016-10-20 04:11:24.230703+00:00
348,313,6103,E,2,2016-10-20 04:11:16.263170+00:00
491,313,6102,B,1,2016-10-20 02:49:30.830073+00:00
345,310,6098,D,1,2016-10-19 21:27:13.701517+00:00
345,311,6095,B,1,2016-10-19 21:25:59.589348+00:00
345,317,6092,B,1,2016-10-19 21:25:13.088436+00:00
345,313,6090,B,1,2016-10-19 21:24:14.829193+00:00
417,313,6089,B,1,2016-10-19 20:59:00.745017+00:00
486,299,6088,C,1,2016-10-19 20:47:52.406815+00:00
486,299,6088,A,2,2016-10-19 20:47:49.276180+00:00
486,300,6086,E,1,2016-10-19 20:47:02.070874+00:00
486,302,6084,A,1,2016-10-19 20:46:11.585231+00:00
471,296,6071,D,1,2016-10-19 20:45:04.966825+00:00
486,304,6081,D,1,2016-10-19 20:44:57.894387+00:00
471,296,6071,A,2,2016-10-19 20:44:28.082703+00:00
486,305,6079,B,1,2016-10-19 20:44:24.049364+00:00
486,306,6077,A,1,2016-10-19 20:43:24.422762+00:00
486,307,6075,A,1,2016-10-19 20:42:22.923142+00:00
486,308,6072,B,1,2016-10-19 20:41:34.821300+00:00
486,309,6068,B,1,2016-10-19 20:40:27.477909+00:00
471,294,6062,E,1,2016-10-19 20:39:58.317594+00:00
471,294,6062,B,2,2016-10-19 20:39:54.165894+00:00
471,294,6062,A,2,2016-10-19 20:39:51.358248+00:00
486,310,6066,D,1,2016-10-19 20:38:48.417505+00:00
486,311,6061,B,1,2016-10-19 20:37:44.685802+00:00
471,291,6058,B,1,2016-10-19 20:37:14.731173+00:00
486,312,6057,E,1,2016-10-19 20:36:02.233947+00:00
486,312,6057,D,2,2016-10-19 20:35:56.557310+00:00
486,313,6056,B,1,2016-10-19 20:34:28.251885+00:00
471,317,6054,B,1,2016-10-19 20:18:14.981992+00:00
471,308,6052,B,1,2016-10-19 20:16:41.669025+00:00
471,293,6051,E,1,2016-10-19 20:16:14.289709+00:00
471,295,6050,E,2,2016-10-19 20:15:26.865364+00:00
471,302,6049,A,1,2016-10-19 20:13:05.770060+00:00
471,313,6048,B,1,2016-10-19 20:10:32.483320+00:00
471,313,6048,E,2,2016-10-19 20:10:25.920119+00:00
471,313,6048,A,2,2016-10-19 20:10:21.650410+00:00
471,313,6048,D,2,2016-10-19 20:10:15.154755+00:00
480,313,6044,B,1,2016-10-19 17:47:26.133092+00:00
372,288,6043,B,1,2016-10-19 17:39:57.204703+00:00
372,313,6042,B,1,2016-10-19 17:39:11.296626+00:00
372,291,6041,B,1,2016-10-19 17:38:11.703821+00:00
372,310,6040,D,1,2016-10-19 17:37:13.290367+00:00
372,311,6039,B,1,2016-10-19 17:36:48.940809+00:00
372,317,6038,B,1,2016-10-19 17:36:23.570763+00:00
421,312,6036,E,1,2016-10-19 17:33:14.780676+00:00
421,312,6036,A,2,2016-10-19 17:33:10.149044+00:00
421,313,6035,B,1,2016-10-19 17:32:24.141821+00:00
372,308,6034,B,1,2016-10-19 17:31:16.694934+00:00
476,313,6033,B,1,2016-10-19 17:30:55.941988+00:00
372,293,6032,E,1,2016-10-19 17:30:35.156798+00:00
372,287,6031,B,1,2016-10-19 17:28:05.569420+00:00
372,295,6030,D,1,2016-10-19 17:27:41.984427+00:00
372,295,6030,A,2,2016-10-19 17:27:39.053534+00:00
372,282,6029,D,1,2016-10-19 17:25:35.075389+00:00
372,306,6028,A,1,2016-10-19 17:25:18.921853+00:00
372,302,6027,A,1,2016-10-19 17:25:04.893738+00:00
428,313,6026,B,1,2016-10-19 15:46:07.466430+00:00
375,313,6024,B,1,2016-10-19 15:44:10.060757+00:00
340,313,6023,B,1,2016-10-19 15:34:04.881033+00:00
241,313,6022,B,1,2016-10-19 14:28:30.893070+00:00
241,313,6022,B,1,2016-10-19 14:28:29.679948+00:00
277,312,6021,E,1,2016-10-19 05:06:22.390832+00:00
277,312,6021,E,1,2016-10-19 05:06:21.574090+00:00
277,312,6021,E,1,2016-10-19 05:06:17.742109+00:00
277,312,6021,A,2,2016-10-19 05:06:10.056598+00:00
391,312,6020,E,1,2016-10-19 04:32:23.582730+00:00
391,312,6020,B,2,2016-10-19 04:32:16.972553+00:00
391,312,6020,C,2,2016-10-19 04:32:13.248872+00:00
391,312,6020,D,2,2016-10-19 04:32:07.873243+00:00
391,312,6020,A,2,2016-10-19 04:32:04.160651+00:00
406,269,6018,E,1,2016-10-19 03:53:02.417776+00:00
406,269,6018,C,2,2016-10-19 03:53:01.114395+00:00
406,269,6018,D,2,2016-10-19 03:52:59.215190+00:00
406,269,6018,A,2,2016-10-19 03:52:56.837386+00:00
406,284,6017,C,1,2016-10-19 03:52:38.504420+00:00
406,271,6016,A,1,2016-10-19 03:52:15.610679+00:00
406,288,6015,B,1,2016-10-19 03:51:33.421420+00:00
406,307,6014,A,1,2016-10-19 03:51:14.370166+00:00
406,307,6014,D,2,2016-10-19 03:51:11.885805+00:00
406,307,6014,B,2,2016-10-19 03:51:10.563787+00:00
406,307,6014,C,2,2016-10-19 03:51:08.631319+00:00
406,308,6013,B,1,2016-10-19 03:50:54.905977+00:00
406,310,6012,D,1,2016-10-19 03:50:40.630201+00:00
406,317,6011,B,1,2016-10-19 03:50:28.986174+00:00
406,311,6010,B,1,2016-10-19 03:49:48.402240+00:00
406,311,6010,E,2,2016-10-19 03:49:46.905733+00:00
406,311,6010,C,2,2016-10-19 03:49:45.713471+00:00
406,312,6009,E,1,2016-10-19 03:49:18.897124+00:00
406,312,6009,E,1,2016-10-19 03:49:17.154979+00:00
406,312,6009,B,2,2016-10-19 03:49:15.458915+00:00
241,312,6006,E,1,2016-10-19 03:46:06.386690+00:00
241,312,6006,E,1,2016-10-19 03:46:05.320534+00:00
241,312,6006,E,1,2016-10-19 03:46:05.014542+00:00
241,312,6006,C,2,2016-10-19 03:46:03.889676+00:00
241,312,6006,C,2,2016-10-19 03:45:57.757732+00:00
241,312,6006,A,2,2016-10-19 03:45:49.860970+00:00
241,312,6006,A,2,2016-10-19 03:45:46.345081+00:00
326,312,6005,E,1,2016-10-19 02:44:30.461971+00:00
326,312,6005,E,1,2016-10-19 02:44:29.326759+00:00
326,312,6005,D,2,2016-10-19 02:44:24.089530+00:00
326,312,6005,A,2,2016-10-19 02:44:16.730417+00:00
471,303,6003,A,1,2016-10-18 23:58:15.997468+00:00
471,312,6002,E,1,2016-10-18 23:56:43.206749+00:00
471,306,6000,A,1,2016-10-18 23:54:43.794710+00:00
310,312,5998,E,1,2016-10-18 23:33:27.362511+00:00
310,312,5997,E,1,2016-10-18 23:32:52.753879+00:00
310,312,5996,E,1,2016-10-18 23:32:49.071172+00:00
310,312,5995,E,1,2016-10-18 23:32:44.250698+00:00
310,312,5994,E,1,2016-10-18 23:32:40.265151+00:00
310,312,5993,E,1,2016-10-18 23:32:36.154127+00:00
310,312,5992,E,1,2016-10-18 23:32:32.042252+00:00
310,312,5991,E,1,2016-10-18 23:32:27.597542+00:00
310,312,5990,E,1,2016-10-18 23:32:23.298694+00:00
310,312,5989,E,1,2016-10-18 23:32:18.762458+00:00
310,312,5988,E,1,2016-10-18 23:30:38.144867+00:00
310,312,5987,E,1,2016-10-18 23:30:31.320109+00:00
310,312,5986,E,1,2016-10-18 23:30:26.807066+00:00
310,312,5985,E,1,2016-10-18 23:30:22.369801+00:00
310,312,5984,E,1,2016-10-18 23:30:11.034378+00:00
310,312,5983,E,1,2016-10-18 23:30:02.006326+00:00
310,312,5982,E,1,2016-10-18 23:29:56.901848+00:00
310,312,5981,E,1,2016-10-18 23:29:24.377769+00:00
310,312,5980,E,1,2016-10-18 23:29:20.355060+00:00
310,312,5979,E,1,2016-10-18 23:29:15.713875+00:00
310,312,5978,E,1,2016-10-18 23:29:11.362579+00:00
310,312,5977,E,1,2016-10-18 23:29:07.345350+00:00
310,312,5976,E,1,2016-10-18 23:29:02.706031+00:00
310,312,5975,E,1,2016-10-18 23:28:58.578137+00:00
310,312,5974,E,1,2016-10-18 23:28:54.234514+00:00
310,312,5973,E,1,2016-10-18 23:28:50.022125+00:00
310,312,5972,E,1,2016-10-18 23:28:45.994750+00:00
310,312,5971,E,1,2016-10-18 23:28:40.119339+00:00
310,312,5970,E,1,2016-10-18 23:28:33.677708+00:00
310,312,5969,E,1,2016-10-18 23:28:28.673974+00:00
310,312,5968,E,1,2016-10-18 23:28:23.550599+00:00
310,312,5967,E,1,2016-10-18 23:28:18.286773+00:00
310,312,5966,E,1,2016-10-18 23:28:13.945874+00:00
310,312,5965,E,1,2016-10-18 23:28:08.941516+00:00
310,312,5963,E,1,2016-10-18 23:27:45.457967+00:00
372,312,5960,E,1,2016-10-18 21:03:51.973368+00:00
372,312,5960,D,2,2016-10-18 21:03:33.641901+00:00
340,312,5959,E,1,2016-10-18 20:20:32.438538+00:00
340,312,5959,E,1,2016-10-18 20:20:32.054400+00:00
340,312,5959,A,2,2016-10-18 20:20:28.981837+00:00
340,312,5959,B,2,2016-10-18 20:20:25.946452+00:00
450,317,5958,B,1,2016-10-18 18:37:30.238014+00:00
450,308,5956,B,1,2016-10-18 18:36:58.824279+00:00
450,308,5956,B,1,2016-10-18 18:36:58.737577+00:00
450,312,5953,E,1,2016-10-18 18:35:46.742641+00:00
450,312,5953,A,2,2016-10-18 18:35:43.881620+00:00
310,312,5952,E,1,2016-10-18 18:34:43.597217+00:00
310,312,5950,E,1,2016-10-18 18:34:03.263777+00:00
310,312,5950,B,2,2016-10-18 18:33:58.721497+00:00
310,312,5950,D,2,2016-10-18 18:33:54.100604+00:00
310,312,5950,A,2,2016-10-18 18:33:41.861937+00:00
428,312,5949,E,1,2016-10-18 17:32:10.982727+00:00
345,308,5946,B,1,2016-10-18 16:17:03.858351+00:00
345,293,5944,E,1,2016-10-18 16:16:16.067055+00:00
345,295,5942,D,1,2016-10-18 16:15:17.169837+00:00
345,295,5942,E,2,2016-10-18 16:15:13.461626+00:00
345,306,5939,A,1,2016-10-18 16:14:07.965927+00:00
345,306,5939,B,2,2016-10-18 16:14:03.991661+00:00
497,312,5934,E,1,2016-10-18 16:13:37.252233+00:00
345,302,5933,A,1,2016-10-18 16:13:24.843308+00:00
497,312,5931,E,1,2016-10-18 16:12:57.856615+00:00
497,312,5931,A,2,2016-10-18 16:12:54.490670+00:00
497,312,5931,D,2,2016-10-18 16:12:49.779381+00:00
497,312,5931,C,2,2016-10-18 16:12:41.952219+00:00
345,312,5930,E,1,2016-10-18 16:12:04.553831+00:00
345,312,5930,E,1,2016-10-18 16:12:02.216762+00:00
345,312,5930,B,2,2016-10-18 16:11:56.985145+00:00
345,312,5930,A,2,2016-10-18 16:11:50.270153+00:00
371,312,5929,E,1,2016-10-18 10:29:21.658638+00:00
371,312,5929,A,2,2016-10-18 10:28:40.097690+00:00
336,312,5928,E,1,2016-10-18 07:06:46.740096+00:00
336,312,5928,B,2,2016-10-18 07:06:39.146078+00:00
371,273,5925,C,1,2016-10-18 06:48:58.409392+00:00
371,265,5922,C,2,2016-10-18 06:46:23.161226+00:00
371,265,5920,D,2,2016-10-18 06:46:02.898662+00:00
371,274,5919,A,1,2016-10-18 06:44:37.393452+00:00
371,274,5917,E,2,2016-10-18 06:44:04.649164+00:00
371,267,5915,D,1,2016-10-18 06:43:02.835036+00:00
371,291,5913,B,1,2016-10-18 06:42:11.665819+00:00
371,278,5912,A,1,2016-10-18 06:41:28.541573+00:00
371,278,5911,C,2,2016-10-18 06:40:01.857504+00:00
371,294,5909,E,1,2016-10-18 06:30:56.422526+00:00
371,296,5907,D,1,2016-10-18 06:18:19.537948+00:00
371,297,5906,B,1,2016-10-18 06:04:44.363566+00:00
371,277,5905,B,1,2016-10-18 06:03:08.246278+00:00
371,277,5904,A,2,2016-10-18 06:02:35.429032+00:00
371,275,5901,B,1,2016-10-18 05:59:34.193012+00:00
371,286,5897,E,2,2016-10-18 05:51:49.576318+00:00
371,286,5897,E,2,2016-10-18 05:51:49.550767+00:00
371,286,5896,D,2,2016-10-18 05:49:13.345601+00:00
371,309,5894,B,1,2016-10-18 05:47:23.486854+00:00
371,292,5891,A,2,2016-10-18 05:40:29.845208+00:00
371,268,5890,D,1,2016-10-18 05:32:23.505825+00:00
371,268,5888,C,2,2016-10-18 05:28:44.497526+00:00
371,285,5882,D,1,2016-10-18 05:25:22.861380+00:00
371,276,5881,D,1,2016-10-18 05:22:16.672809+00:00
371,298,5877,A,2,2016-10-18 05:14:18.317229+00:00
371,311,5873,B,1,2016-10-18 05:11:05.283876+00:00
